40,0.0000724487,0.0000737365
mani,0.0019120158,0.0013483241
open,0.0009229335,0.0009023940
stai,0.0003275941,0.0003616598
agent,0.0002740451,0.0003230360
treat,0.0002677452,0.0001790743
monei,0.0006205389,0.0007830111
invest,0.0000661488,0.0000702252
speci,0.0000724487,0.0001720518
seven,0.0002015964,0.0001509842
project,0.0002645953,0.0003862387
sinist,0.0000661488,0.0000035113
genuin,0.0002519955,0.0002001419
whatev,0.0001417475,0.0002492995
darker,0.0000566990,0.0000035113
sever,0.0006992875,0.0005582904
loos,0.0001543472,0.0001088491
barn,0.0000566990,0.0000035113
schneider,0.0000031499,0.0000807590
california,0.0000566990,0.0000035113
wood,0.0001826967,0.0002352545
50,0.0001354476,0.0000912928
bare,0.0001700970,0.0002528108
54,0.0000031499,0.0001264054
lawrenc,0.0000566990,0.0000912928
wong,0.0000913484,0.0000035113
felt,0.0002488455,0.0002352545
campbel,0.0001448974,0.0001299166
look,0.0020978624,0.0029213688
psychiatrist,0.0000031499,0.0000702252
nicola,0.0000031499,0.0000632027
investig,0.0002299459,0.0003300585
60,0.0000913484,0.0001264054
internet,0.0000692988,0.0000035113
romant,0.0003496437,0.0003195247
allow,0.0004441420,0.0003125022
knock,0.0000881984,0.0002001419
lord,0.0001700970,0.0000632027
mass,0.0001039481,0.0000035113
proper,0.0000629989,0.0000035113
beast,0.0000661488,0.0001685405
bitter,0.0001165479,0.0000667140
recal,0.0001196979,0.0000737365
speed,0.0001291477,0.0001825856
jill,0.0000031499,0.0000702252
peopl,0.0019750146,0.0018644794
romanc,0.0002834949,0.0002422770
outsid,0.0002488455,0.0001896081
admit,0.0002204961,0.0001931193
common,0.0002078963,0.0001439617
admir,0.0001952965,0.0001264054
interest,0.0011591793,0.0015133533
70,0.0001007982,0.0001404504
misguid,0.0000031499,0.0000632027
twin,0.0000566990,0.0001615180
presid,0.0002771950,0.0001228941
mask,0.0000724487,0.0001228941
middl,0.0002771950,0.0003476148
he'd,0.0000031499,0.0000807590
frustrat,0.0001039481,0.0001158716
insur,0.0000629989,0.0000035113
uncov,0.0000598489,0.0000702252
mari,0.0002299459,0.0002282319
80,0.0001196979,0.0001790743
revolv,0.0001039481,0.0000983153
formula,0.0001606471,0.0002106756
step,0.0002141962,0.0001860968
televis,0.0003118444,0.0003370810
basi,0.0000692988,0.0000772477
disgust,0.0000031499,0.0000702252
mark,0.0003307441,0.0003019684
dalmatian,0.0000031499,0.0000912928
base,0.0006236888,0.0005863805
mob,0.0001228478,0.0001018266
trend,0.0000031499,0.0000877815
whole,0.0005606900,0.0007935449
mom,0.0000913484,0.0000948040
theori,0.0000755986,0.0001088491
loss,0.0000818985,0.0000702252
humor,0.0006394386,0.0007022521
likeabl,0.0001070981,0.0000035113
lost,0.0004756415,0.0006530945
90,0.0001763968,0.0002352545
jurass,0.0000724487,0.0000667140
still,0.0014584239,0.0013518353
van,0.0003307441,0.0003862387
worm,0.0000566990,0.0000035113
work,0.0023656077,0.0022050717
lose,0.0002960947,0.0003405923
matt,0.0001763968,0.0000912928
wors,0.0001921466,0.0005372229
suitabl,0.0000755986,0.0000035113
toward,0.0004346922,0.0002984572
dizzi,0.0000598489,0.0000035113
among,0.0003590936,0.0002809008
mate,0.0000031499,0.0000632027
denni,0.0000755986,0.0001755630
word,0.0005795896,0.0006214931
love,0.0021797610,0.0016046461
enjoy,0.0003338940,0.0002247207
secret,0.0003212942,0.0002703671
punch,0.0001070981,0.0001404504
slave,0.0001606471,0.0001088491
gordi,0.0000031499,0.0000948040
across,0.0002740451,0.0003160135
eas,0.0000692988,0.0000035113
ear,0.0000755986,0.0000702252
eat,0.0001795468,0.0001755630
hitchcock,0.0000724487,0.0000737365
loud,0.0001196979,0.0002106756
reward,0.0000755986,0.0000632027
stephan,0.0000629989,0.0000035113
academi,0.0001763968,0.0000912928
opinion,0.0001763968,0.0001685405
catchi,0.0000566990,0.0000035113
flashback,0.0001826967,0.0001580067
soldier,0.0001921466,0.0001123603
averag,0.0001921466,0.0001685405
stir,0.0000598489,0.0000035113
esqu,0.0000661488,0.0000667140
indian,0.0000787486,0.0000035113
insult,0.0000031499,0.0002212094
allen,0.0002204961,0.0002036531
carlito,0.0001007982,0.0000035113
disguis,0.0000598489,0.0000877815
craft,0.0001354476,0.0000983153
float,0.0000913484,0.0000877815
manipul,0.0001322976,0.0001334279
stallon,0.0000629989,0.0001088491
titan,0.0003307441,0.0000842703
appar,0.0003181443,0.0005582904
hunter,0.0001133980,0.0001018266
spell,0.0000755986,0.0000035113
argento,0.0001165479,0.0000035113
footbal,0.0000629989,0.0001580067
edg,0.0002015964,0.0001088491
anticip,0.0000787486,0.0000667140
mayb,0.0003275941,0.0006179819
mtv,0.0000031499,0.0000983153
impli,0.0000598489,0.0000035113
recruit,0.0000598489,0.0000035113
enjoi,0.0006079391,0.0004599751
boogi,0.0001448974,0.0000035113
weaver,0.0000724487,0.0000035113
catherin,0.0000755986,0.0001404504
winter,0.0000629989,0.0000035113
asteroid,0.0000031499,0.0000632027
liber,0.0000850485,0.0000035113
ashlei,0.0000031499,0.0000737365
jackson,0.0001669470,0.0001299166
essenc,0.0000692988,0.0000035113
spend,0.0003653935,0.0004108175
existenz,0.0000818985,0.0000035113
grave,0.0000629989,0.0000667140
narrat,0.0002267959,0.0001123603
overal,0.0002866449,0.0001264054
stephen,0.0001921466,0.0001018266
spent,0.0001921466,0.0002176982
improv,0.0001165479,0.0001404504
instead,0.0006992875,0.0008005674
command,0.0001984464,0.0002106756
jack,0.0004567418,0.0003897499
unlik,0.0003748433,0.0002809008
stolen,0.0001039481,0.0000667140
retir,0.0000818985,0.0000667140
controversi,0.0001259977,0.0000035113
refus,0.0001858467,0.0001228941
year,0.0024475062,0.0021383577
yeah,0.0000755986,0.0001439617
todd,0.0000031499,0.0000877815
fairi,0.0001259977,0.0000035113
via,0.0000850485,0.0000035113
music,0.0009827824,0.0007233197
visual,0.0005701398,0.0003441035
absent,0.0000031499,0.0000807590
neat,0.0000031499,0.0000632027
near,0.0003149944,0.0002738783
inept,0.0000031499,0.0001228941
lumumba,0.0000692988,0.0000035113
mayor,0.0000031499,0.0000737365
vietnam,0.0000629989,0.0000035113
version,0.0004787914,0.0003686824
stop,0.0004724915,0.0005688242
guess,0.0002519955,0.0005337116
cruis,0.0000913484,0.0001615180
handl,0.0001984464,0.0002668558
notch,0.0001070981,0.0000035113
guest,0.0000881984,0.0000807590
detail,0.0004661917,0.0002457882
forest,0.0000724487,0.0000842703
sonni,0.0001007982,0.0000035113
least,0.0006961375,0.0011938286
matrix,0.0001826967,0.0000667140
secretli,0.0000787486,0.0000035113
sleep,0.0000976483,0.0001720518
parodi,0.0001543472,0.0001334279
measur,0.0000755986,0.0000948040
machin,0.0002204961,0.0002036531
behavior,0.0000881984,0.0000912928
musician,0.0000661488,0.0000035113
cisco,0.0000031499,0.0000702252
sweep,0.0000566990,0.0000035113
wouldn't,0.0001795468,0.0003265472
learn,0.0005827396,0.0004705089
neck,0.0000031499,0.0000632027
brandi,0.0000031499,0.0000737365
weird,0.0001637971,0.0001474729
stunt,0.0001354476,0.0001544955
dreari,0.0000031499,0.0000632027
exploit,0.0000913484,0.0001615180
sweet,0.0003748433,0.0001404504
slap,0.0000031499,0.0000632027
eager,0.0000818985,0.0000035113
lethal,0.0000031499,0.0000842703
braveheart,0.0000944983,0.0000035113
stun,0.0001826967,0.0000948040
savag,0.0000031499,0.0000737365
specif,0.0001385975,0.0001123603
spring,0.0000629989,0.0000035113
kung,0.0001322976,0.0000035113
obligatori,0.0000629989,0.0000912928
themat,0.0000692988,0.0000035113
georg,0.0003811432,0.0002422770
cruel,0.0000629989,0.0000737365
need,0.0007528365,0.0010217768
shrek,0.0002015964,0.0000035113
quentin,0.0000661488,0.0000035113
supergirl,0.0000031499,0.0000702252
wrote,0.0001637971,0.0002001419
often,0.0006016392,0.0003757049
gather,0.0000661488,0.0000667140
jail,0.0001070981,0.0001088491
hardli,0.0001417475,0.0001615180
insist,0.0000031499,0.0000667140
castl,0.0001102480,0.0000035113
els,0.0004441420,0.0006179819
substanc,0.0000913484,0.0001193829
altern,0.0000944983,0.0001053378
damon,0.0002047463,0.0000035113
companion,0.0000913484,0.0000035113
breakdown,0.0000755986,0.0000035113
famili,0.0012221781,0.0006846958
ride,0.0002740451,0.0001825856
stretch,0.0001291477,0.0001685405
accomplish,0.0001669470,0.0001299166
strand,0.0000661488,0.0000035113
rico,0.0000944983,0.0000035113
attitud,0.0001669470,0.0001158716
end,0.0024790056,0.0024719275
bullet,0.0000881984,0.0000842703
strang,0.0003496437,0.0003160135
liner,0.0001165479,0.0001825856
jake,0.0000944983,0.0000667140
otherwis,0.0002110462,0.0001720518
particip,0.0000629989,0.0000035113
rich,0.0003338940,0.0002106756
rick,0.0000724487,0.0000772477
howev,0.0014080248,0.0012289412
linda,0.0000818985,0.0000035113
special,0.0007843360,0.0007759886
horizon,0.0001133980,0.0000035113
agre,0.0001889966,0.0001720518
numer,0.0001291477,0.0001509842
joker,0.0000598489,0.0000035113
swear,0.0000031499,0.0000807590
gift,0.0001133980,0.0000983153
career,0.0002960947,0.0004424188
told,0.0003527937,0.0002352545
slim,0.0000598489,0.0000035113
gangster,0.0001196979,0.0001158716
moral,0.0002456956,0.0001650292
slightli,0.0002519955,0.0001509842
jane,0.0001417475,0.0000842703
newli,0.0000787486,0.0000035113
invis,0.0000031499,0.0000772477
similar,0.0003716933,0.0002036531
jami,0.0000031499,0.0000667140
shape,0.0000818985,0.0000737365
invit,0.0000944983,0.0000702252
neil,0.0001039481,0.0000948040
forth,0.0000724487,0.0000807590
hudson,0.0000031499,0.0000912928
carver,0.0000629989,0.0000035113
driver,0.0001637971,0.0000877815
driven,0.0001133980,0.0000702252
jame,0.0005732897,0.0006109593
toni,0.0001669470,0.0000912928
premis,0.0002645953,0.0003441035
tone,0.0002299459,0.0002212094
singer,0.0002236460,0.0001439617
against,0.0005984893,0.0004178400
carpent,0.0000031499,0.0001685405
cell,0.0001070981,0.0000983153
isn't,0.0009008839,0.0013413016
remind,0.0002141962,0.0001931193
crude,0.0000598489,0.0000035113
assur,0.0000850485,0.0000035113
pictur,0.0010111319,0.0008146125
thoroughli,0.0000881984,0.0001088491
assum,0.0001228478,0.0001404504
era,0.0001826967,0.0000035113
share,0.0003307441,0.0001720518
holidai,0.0000976483,0.0000632027
shark,0.0000944983,0.0000035113
tomb,0.0000031499,0.0000737365
notic,0.0002551454,0.0002282319
sharp,0.0001196979,0.0000737365
surpris,0.0007433867,0.0005723355
slip,0.0000976483,0.0000632027
exampl,0.0004031928,0.0005196666
endur,0.0000881984,0.0000983153
nichola,0.0000566990,0.0000035113
pleasur,0.0001543472,0.0001264054
logic,0.0001133980,0.0001509842
tucker,0.0001070981,0.0000035113
honor,0.0000976483,0.0000807590
spice,0.0000724487,0.0001931193
screen,0.0010552311,0.0010884908
trial,0.0000944983,0.0000807590
neg,0.0000724487,0.0000842703
finest,0.0001133980,0.0000035113
etc,0.0001448974,0.0001755630
neo,0.0000787486,0.0000035113
woodi,0.0002645953,0.0001439617
took,0.0002362458,0.0002071644
new,0.0019561150,0.0017275402
escap,0.0003748433,0.0002914346
belov,0.0001259977,0.0000035113
below,0.0000787486,0.0001193829
didn't,0.0006488884,0.0009269728
shall,0.0000881984,0.0000035113
choos,0.0000976483,0.0001193829
nasti,0.0001102480,0.0001369392
buscemi,0.0000031499,0.0000632027
yell,0.0000031499,0.0001369392
tribe,0.0000031499,0.0001123603
zellweg,0.0000031499,0.0000632027
therefor,0.0001228478,0.0000842703
franklin,0.0000031499,0.0000983153
joseph,0.0000598489,0.0000035113
torn,0.0000598489,0.0000035113
shame,0.0001322976,0.0001509842
martha,0.0000031499,0.0001123603
medic,0.0000913484,0.0000912928
media,0.0001228478,0.0000912928
trick,0.0001007982,0.0001299166
around,0.0010741308,0.0013132115
revolut,0.0000692988,0.0000035113
clumsi,0.0000031499,0.0000632027
elderli,0.0000661488,0.0000035113
chose,0.0000031499,0.0000667140
flick,0.0003275941,0.0003897499
immens,0.0000787486,0.0000035113
egypt,0.0000661488,0.0000035113
shane,0.0000031499,0.0000912928
gile,0.0000692988,0.0000035113
transport,0.0000850485,0.0000842703
super,0.0000692988,0.0001334279
starship,0.0001543472,0.0001088491
previou,0.0002645953,0.0002212094
femal,0.0001480473,0.0002528108
martin,0.0002393957,0.0001860968
jeffrei,0.0000598489,0.0000035113
cheesi,0.0000598489,0.0001334279
ring,0.0001322976,0.0000912928
maintain,0.0001732469,0.0000842703
shift,0.0000850485,0.0001369392
echo,0.0000598489,0.0000035113
johnson,0.0000629989,0.0000772477
pivot,0.0000629989,0.0000035113
shoulder,0.0000566990,0.0000667140
mysteri,0.0004787914,0.0004318851
circumst,0.0001070981,0.0000632027
remain,0.0004346922,0.0002633445
rumbl,0.0000031499,0.0000667140
toss,0.0000692988,0.0001088491
himself,0.0009229335,0.0008427025
slow,0.0002866449,0.0003265472
infam,0.0000031499,0.0000877815
necessarili,0.0000755986,0.0000842703
flash,0.0001259977,0.0001264054
recommend,0.0002362458,0.0001825856
perri,0.0000031499,0.0000807590
silli,0.0001606471,0.0002984572
drunken,0.0001448974,0.0000035113
kudrow,0.0000031499,0.0000702252
triumph,0.0000944983,0.0000035113
horror,0.0007213371,0.0005056215
poison,0.0000031499,0.0000772477
black,0.0007937858,0.0006636283
balanc,0.0001354476,0.0000035113
tour,0.0000787486,0.0000035113
fulli,0.0001732469,0.0001053378
classic,0.0005795896,0.0003686824
wrestler,0.0000031499,0.0000807590
grab,0.0000787486,0.0000632027
suck,0.0000850485,0.0001790743
oppos,0.0000661488,0.0000035113
innoc,0.0002519955,0.0001580067
philip,0.0000031499,0.0000772477
boast,0.0001007982,0.0000667140
research,0.0000944983,0.0000912928
technolog,0.0001637971,0.0000912928
white,0.0004945411,0.0003757049
neve,0.0000818985,0.0000035113
segment,0.0001228478,0.0000035113
homosexu,0.0000850485,0.0000035113
huge,0.0002299459,0.0002809008
hugh,0.0000692988,0.0001369392
imposs,0.0002141962,0.0002668558
town,0.0006236888,0.0004564639
superb,0.0001984464,0.0000035113
might,0.0007433867,0.0009339953
examin,0.0001070981,0.0000912928
irrit,0.0000724487,0.0001474729
girl,0.0007213371,0.0010744457
wealthi,0.0000787486,0.0000737365
museum,0.0000598489,0.0000035113
enemi,0.0001196979,0.0001123603
physic,0.0001889966,0.0001720518
recreat,0.0000755986,0.0000035113
next,0.0005858895,0.0006285156
blind,0.0000724487,0.0000632027
nod,0.0000566990,0.0000035113
import,0.0004000428,0.0002914346
hidden,0.0001291477,0.0000842703
string,0.0000976483,0.0000842703
color,0.0003968929,0.0001685405
focu,0.0001952965,0.0002176982
non,0.0002330958,0.0002247207
nor,0.0001984464,0.0002844121
central,0.0001826967,0.0001334279
nearli,0.0004283923,0.0003792161
now,0.0012725772,0.0014396169
leagu,0.0000031499,0.0001615180
statement,0.0001007982,0.0000877815
factor,0.0000850485,0.0000842703
wai,0.0026396528,0.0024052135
green,0.0001858467,0.0001755630
race,0.0002456956,0.0002071644
wan,0.0000913484,0.0000035113
pierc,0.0000661488,0.0000035113
war,0.0010111319,0.0003862387
magnific,0.0000976483,0.0000035113
grew,0.0000598489,0.0000035113
undercov,0.0000031499,0.0000632027
what,0.0042272243,0.0046313527
urban,0.0000818985,0.0001509842
refer,0.0002519955,0.0002247207
african,0.0001480473,0.0000807590
risk,0.0001511973,0.0000035113
admittedli,0.0000031499,0.0000702252
window,0.0001165479,0.0001404504
rise,0.0002141962,0.0002914346
flame,0.0000031499,0.0000632027
greg,0.0000031499,0.0001088491
stiller,0.0000850485,0.0000632027
when,0.0042303743,0.0044557897
plai,0.0030648951,0.0032514273
sloppi,0.0000031499,0.0000983153
fan,0.0004882413,0.0005793580
denzel,0.0000629989,0.0000035113
crush,0.0000031499,0.0000772477
far,0.0007843360,0.0008988827
quickli,0.0002897948,0.0003932612
stuck,0.0000850485,0.0001580067
fat,0.0000787486,0.0001369392
catch,0.0001763968,0.0003335698
plan,0.0003685434,0.0004740202
give,0.0016159211,0.0017064727
multipl,0.0000913484,0.0000807590
obviou,0.0002866449,0.0004880652
wcw,0.0000031499,0.0001018266
fbi,0.0001291477,0.0001474729
teenag,0.0002299459,0.0003195247
studi,0.0002141962,0.0001299166
futur,0.0003968929,0.0002457882
metro,0.0000031499,0.0000948040
everyth,0.0006961375,0.0006530945
sammi,0.0000031499,0.0000772477
suit,0.0001858467,0.0002141869
bastard,0.0000724487,0.0000035113
portion,0.0000787486,0.0000035113
direct,0.0012914769,0.0010955133
irish,0.0000913484,0.0000035113
clueless,0.0000031499,0.0001053378
gain,0.0001543472,0.0000912928
engross,0.0000598489,0.0000035113
diaz,0.0000818985,0.0000035113
you'v,0.0002614453,0.0002598333
mechan,0.0000566990,0.0000912928
modern,0.0003023946,0.0001720518
julia,0.0001511973,0.0001650292
wed,0.0003149944,0.0002036531
you'r,0.0003622435,0.0005688242
tragic,0.0000850485,0.0000632027
portrai,0.0003464938,0.0001334279
older,0.0001448974,0.0001404504
wen,0.0000661488,0.0000035113
grip,0.0001133980,0.0000035113
great,0.0019781646,0.0010884908
wrong,0.0004535919,0.0006109593
shirt,0.0000692988,0.0000035113
rage,0.0001322976,0.0000702252
behold,0.0000566990,0.0000035113
cinematograph,0.0001102480,0.0000983153
advanc,0.0001196979,0.0001228941
certain,0.0002771950,0.0002528108
board,0.0001637971,0.0001474729
grim,0.0000755986,0.0000035113
stuff,0.0002456956,0.0003335698
garbag,0.0000031499,0.0001018266
dick,0.0000031499,0.0000772477
arrest,0.0000724487,0.0000737365
heist,0.0000755986,0.0000035113
fed,0.0000566990,0.0000035113
section,0.0000598489,0.0000667140
charliz,0.0000031499,0.0000667140
fei,0.0000818985,0.0000035113
halloween,0.0000850485,0.0000772477
monkei,0.0000944983,0.0001615180
threaten,0.0001574972,0.0001860968
airplan,0.0000629989,0.0000702252
few,0.0011969786,0.0013097002
constantli,0.0002047463,0.0001720518
strain,0.0000755986,0.0000035113
you'd,0.0000818985,0.0002317432
rain,0.0000881984,0.0001755630
desper,0.0002078963,0.0002844121
hunt,0.0002614453,0.0001720518
orient,0.0000661488,0.0000035113
lifeless,0.0000031499,0.0001018266
rais,0.0002551454,0.0001404504
inner,0.0000661488,0.0000035113
thankfulli,0.0001228478,0.0000632027
market,0.0001637971,0.0001650292
keep,0.0008599346,0.0007759886
effect,0.0014804735,0.0013869479
embarrass,0.0000692988,0.0002352545
who,0.0076858624,0.0073736473
appreci,0.0002267959,0.0001228941
game,0.0006047892,0.0006074481
crucial,0.0000755986,0.0000035113
why,0.0007874859,0.0015660222
faith,0.0001921466,0.0000948040
remark,0.0002551454,0.0001369392
everyon,0.0006835378,0.0006039368
along,0.0007118873,0.0007443872
parallel,0.0000913484,0.0000035113
david,0.0005890395,0.0004353963
win,0.0003779932,0.0003160135
rocki,0.0002078963,0.0000667140
lawyer,0.0002110462,0.0001790743
wit,0.0003464938,0.0003054797
gladiat,0.0000598489,0.0000035113
vacat,0.0000031499,0.0001053378
tremend,0.0000692988,0.0000035113
shine,0.0001732469,0.0001018266
fargo,0.0000818985,0.0000035113
visit,0.0002047463,0.0001158716
confus,0.0002834949,0.0003441035
vega,0.0001700970,0.0001615180
unfold,0.0000787486,0.0000667140
confid,0.0001165479,0.0000035113
parent,0.0003842931,0.0002809008
claud,0.0000031499,0.0000667140
funnier,0.0000031499,0.0000702252
bring,0.0007811860,0.0006144706
fond,0.0000661488,0.0000035113
robot,0.0001322976,0.0001158716
fit,0.0002362458,0.0001369392
hush,0.0000031499,0.0000702252
fix,0.0000031499,0.0000667140
honest,0.0001385975,0.0000667140
rank,0.0000598489,0.0000035113
giant,0.0002267959,0.0003054797
doesn't,0.0014773236,0.0018750132
rang,0.0001354476,0.0000983153
favorit,0.0002078963,0.0002387657
despit,0.0005291905,0.0003897499
ac,0.0000031499,0.0001158716
gang,0.0001102480,0.0001580067
grow,0.0003244442,0.0002457882
ad,0.0002488455,0.0003230360
sure,0.0007496866,0.0007514098
puppi,0.0000031499,0.0000702252
ag,0.0004724915,0.0002984572
al,0.0001007982,0.0001053378
am,0.0002236460,0.0003195247
former,0.0002362458,0.0002176982
ap,0.0001700970,0.0002703671
extend,0.0000598489,0.0001158716
steven,0.0001826967,0.0001825856
aw,0.0000913484,0.0003792161
luckili,0.0000944983,0.0000035113
folk,0.0001133980,0.0001966306
sandler,0.0001133980,0.0001404504
emili,0.0000031499,0.0000772477
brother,0.0004945411,0.0007092746
hurt,0.0001354476,0.0001123603
frank,0.0003181443,0.0001123603
prove,0.0004189425,0.0003019684
elli,0.0001228478,0.0000035113
rape,0.0000850485,0.0001369392
domin,0.0000850485,0.0000912928
search,0.0002488455,0.0001825856
metaphor,0.0000692988,0.0000035113
bu,0.0001165479,0.0001018266
fool,0.0000913484,0.0000807590
sudden,0.0000031499,0.0000737365
whom,0.0003338940,0.0001966306
franc,0.0001196979,0.0000035113
cardboard,0.0000031499,0.0000737365
foot,0.0000944983,0.0001158716
magoo,0.0000031499,0.0001053378
willi,0.0001511973,0.0002001419
familiar,0.0002771950,0.0002773896
co,0.0003527937,0.0002949459
food,0.0001700970,0.0001404504
survivor,0.0001039481,0.0000737365
figur,0.0004063427,0.0004775314
actor,0.0015592221,0.0017556303
fly,0.0001700970,0.0002598333
partner,0.0001448974,0.0002422770
interview,0.0001574972,0.0001018266
de,0.0003401939,0.0003230360
uninspir,0.0000031499,0.0000912928
haunt,0.0001606471,0.0002352545
di,0.0002488455,0.0003195247
scare,0.0001826967,0.0001860968
terri,0.0000787486,0.0000737365
forc,0.0007843360,0.0005758467
scari,0.0001700970,0.0002738783
ford,0.0001543472,0.0000035113
do,0.0026113033,0.0034445467
justic,0.0000976483,0.0000632027
dr,0.0002645953,0.0003300585
dy,0.0000881984,0.0001193829
woo,0.0000598489,0.0002212094
rare,0.0003275941,0.0001825856
won,0.0001448974,0.0000737365
michel,0.0000724487,0.0000772477
wow,0.0000031499,0.0000737365
painfulli,0.0000031499,0.0001369392
ed,0.0001543472,0.0001018266
which,0.0043469222,0.0039501682
gari,0.0000661488,0.0001544955
signific,0.0001228478,0.0001018266
ei,0.0000629989,0.0000035113
oddli,0.0000787486,0.0000912928
em,0.0000031499,0.0000667140
flynt,0.0002519955,0.0000035113
portray,0.0001952965,0.0000035113
carri,0.0004787914,0.0003441035
felix,0.0000913484,0.0000035113
profound,0.0000566990,0.0000035113
integr,0.0000598489,0.0000035113
phantom,0.0001102480,0.0000035113
never,0.0017450688,0.0017486078
chucki,0.0000031499,0.0000632027
ev,0.0000031499,0.0001509842
ex,0.0001795468,0.0002457882
ey,0.0006709380,0.0006285156
chuckl,0.0000031499,0.0001509842
activ,0.0000944983,0.0000842703
burst,0.0000598489,0.0000842703
frame,0.0001795468,0.0001790743
fi,0.0002173461,0.0002001419
origin,0.0010016821,0.0011938286
vocal,0.0000598489,0.0000035113
clash,0.0000661488,0.0000035113
antic,0.0000031499,0.0000772477
content,0.0001322976,0.0001334279
fox,0.0001795468,0.0001193829
fu,0.0001417475,0.0000035113
random,0.0000031499,0.0001053378
rate,0.0006457384,0.0005161553
plot,0.0016127711,0.0027493171
skill,0.0001826967,0.0001790743
accid,0.0001700970,0.0001334279
ga,0.0000787486,0.0000035113
class,0.0003370440,0.0002001419
go,0.0024790056,0.0029283914
kept,0.0001196979,0.0001544955
form,0.0004504419,0.0003476148
clark,0.0000031499,0.0000807590
publish,0.0000566990,0.0000035113
obi,0.0000881984,0.0000035113
ha,0.0065833822,0.0062324876
he,0.0123855783,0.0108181939
assign,0.0000787486,0.0001018266
straightforward,0.0000692988,0.0000035113
hi,0.0142030958,0.0113238155
ho,0.0000031499,0.0001088491
canadian,0.0000818985,0.0000035113
degre,0.0000818985,0.0001053378
easili,0.0003181443,0.0002387657
ventur,0.0000787486,0.0000035113
repetit,0.0000031499,0.0000912928
foul,0.0000031499,0.0000667140
carol,0.0001070981,0.0000035113
astronaut,0.0000566990,0.0001439617
veri,0.0028916482,0.0019943960
william,0.0005480902,0.0005372229
four,0.0003685434,0.0003651711
context,0.0000598489,0.0000632027
ic,0.0001259977,0.0001580067
drag,0.0001165479,0.0001825856
french,0.0001543472,0.0001825856
bathroom,0.0000031499,0.0000667140
ii,0.0001952965,0.0001790743
termin,0.0001322976,0.0001123603
suzi,0.0000031499,0.0000632027
metal,0.0000881984,0.0000948040
fascin,0.0002582954,0.0001088491
sympathi,0.0000755986,0.0000632027
odd,0.0002141962,0.0002141869
weren't,0.0000661488,0.0001088491
surviv,0.0001921466,0.0002317432
connor,0.0000031499,0.0000983153
contrast,0.0001795468,0.0000035113
becam,0.0001889966,0.0000842703
gave,0.0001952965,0.0001790743
cusack,0.0001322976,0.0000737365
somebodi,0.0000031499,0.0000632027
watchabl,0.0000031499,0.0000737365
jo,0.0000661488,0.0000035113
jr,0.0001228478,0.0001509842
eddi,0.0001574972,0.0002773896
believ,0.0009638827,0.0008427025
kathi,0.0000661488,0.0000035113
sadli,0.0000944983,0.0001966306
bizarr,0.0001700970,0.0001685405
sphere,0.0000031499,0.0000737365
camera,0.0004693416,0.0005126440
belief,0.0001039481,0.0000035113
deniro,0.0000629989,0.0000035113
delight,0.0002488455,0.0000737365
themselv,0.0004031928,0.0003370810
knew,0.0001354476,0.0002001419
draw,0.0002078963,0.0001404504
off,0.0017954679,0.0023806347
la,0.0003086945,0.0002071644
wooden,0.0000031499,0.0000772477
silverman,0.0000031499,0.0000667140
li,0.0002488455,0.0002457882
fun,0.0008284352,0.0007303422
lo,0.0000755986,0.0000877815
charli,0.0000850485,0.0002141869
receiv,0.0001858467,0.0001439617
while,0.0022364600,0.0018363893
second,0.0005732897,0.0007127859
morgan,0.0000031499,0.0000667140
than,0.0032255423,0.0033005850
marshal,0.0000818985,0.0000737365
limit,0.0001795468,0.0001650292
me,0.0017072694,0.0021278239
claim,0.0001858467,0.0001615180
brian,0.0001070981,0.0001088491
porter,0.0000031499,0.0000702252
entri,0.0000598489,0.0000983153
contest,0.0000661488,0.0000035113
leila,0.0001007982,0.0000035113
mr,0.0005575400,0.0006004256
ms,0.0001165479,0.0001158716
author,0.0002204961,0.0002001419
geniu,0.0001039481,0.0000948040
my,0.0016285208,0.0020927113
chosen,0.0001007982,0.0001264054
daniel,0.0001480473,0.0001369392
coat,0.0000661488,0.0000035113
dream,0.0005197407,0.0003019684
updat,0.0000031499,0.0000702252
disc,0.0000755986,0.0000035113
bride,0.0000755986,0.0000983153
heat,0.0000598489,0.0000772477
code,0.0000031499,0.0000632027
student,0.0002519955,0.0002457882
bridg,0.0001448974,0.0000632027
sean,0.0001606471,0.0001650292
head,0.0007213371,0.0008146125
dialog,0.0000031499,0.0000842703
oil,0.0000031499,0.0000737365
oh,0.0002267959,0.0003897499
possibl,0.0005732897,0.0005898918
somehow,0.0002582954,0.0003054797
ok,0.0000976483,0.0001334279
hear,0.0002992446,0.0002738783
fight,0.0006268388,0.0007514098
inexplic,0.0000031499,0.0000983153
brief,0.0001921466,0.0002106756
purpos,0.0002047463,0.0002387657
clair,0.0000629989,0.0001334279
anderson,0.0001795468,0.0001088491
conclus,0.0001763968,0.0001790743
ow,0.0000787486,0.0000035113
cousin,0.0000724487,0.0000035113
drew,0.0000818985,0.0000667140
pretti,0.0006457384,0.0008321688
equip,0.0000566990,0.0000035113
pg,0.0001448974,0.0001088491
pi,0.0000598489,0.0000035113
dillon,0.0000913484,0.0000035113
jawbreak,0.0000031499,0.0000877815
crawford,0.0000031499,0.0000842703
sweetback,0.0000976483,0.0000035113
nation,0.0001858467,0.0001193829
walsh,0.0000692988,0.0000035113
commentari,0.0000913484,0.0000035113
